Date,Open,High,Low,Close,Adj Close,Volume
2005-12-12,58.810001,59.130001,58.5,58.860001,43.395943,13390000
2005-12-13,59.049999,59.84,58.91,59.060001,43.543407,14867100
2005-12-14,59.080002,59.93,59.049999,59.860001,44.133224,14393400
2005-12-15,59.860001,59.880001,59.200001,59.490002,43.860428,14106500
2005-12-16,59.619999,59.650002,58.049999,58.060001,42.806129,28802800
2005-12-19,58.220001,58.59,57.630001,57.700001,42.54071,15620600
2005-12-20,57.669998,58.290001,57.66,57.93,42.710285,12741900
2005-12-21,58.080002,58.25,57.299999,57.599998,42.466999,15090200
2005-12-22,57.779999,57.98,56.900002,57.099998,42.098343,14013800
2005-12-23,56.75,57.470001,56.650002,57.099998,42.098343,11306000
2005-12-27,57,57,55.599998,55.869999,41.191498,17167000
2005-12-28,56.049999,56.630001,56.049999,56.25,41.471649,14945600
2005-12-29,56.25,56.759998,56.099998,56.240002,41.464291,14151900
2005-12-30,56.099998,56.689999,55.779999,56.169998,41.412674,14483800
2006-01-03,56.419998,58.470001,56.419998,58.470001,43.108406,23871000
2006-01-04,58.599998,58.84,58.060001,58.57,43.18214,19086500
2006-01-05,58.57,58.82,57.869999,58.279999,42.96833,17158400
2006-01-06,58.759998,59.560001,58.759998,59.43,43.816208,17368600
2006-01-09,59.799999,59.869999,59.27,59.400002,43.794083,17339100
2006-01-10,59.200001,60.16,59.16,59.860001,44.133224,17869600
2006-01-11,59.68,60.490002,59.32,60.27,44.435505,17324500
2006-01-12,60.5,61,59.599998,59.639999,43.97102,21130200
2006-01-13,59.509998,60.990002,59.509998,60.970001,44.951603,17074400
2006-01-17,61.259998,61.740002,61.080002,61.540001,45.371841,18190900
2006-01-18,61.720001,61.75,60.119999,60.68,44.737785,16182000
2006-01-19,60.68,61.700001,60.419998,61.5,45.342361,18861600
2006-01-20,61.810001,62.060001,60.349998,60.529999,44.627186,25991100
2006-01-23,60.529999,61.639999,60.119999,61.200001,45.121174,19274100
2006-01-24,60.900002,61.529999,60.75,60.959999,44.944229,18075000
2006-01-25,61.34,61.650002,59.549999,60.209999,44.391277,24510000
2006-01-26,60.790001,61.02,59.57,59.950001,44.199585,24559100
2006-01-27,60.360001,61.529999,60.310001,61.290001,45.187515,21407300
2006-01-30,62.880001,63.959999,62.790001,63.110001,46.529362,29442500
2006-01-31,62.75,63.450001,62.299999,62.75,46.263943,24268400
2006-02-01,62.77,63.080002,61.91,61.950001,45.674118,20586500
2006-02-02,61.900002,62.290001,61.209999,61.950001,45.674118,21402900
2006-02-03,61.650002,61.82,61.029999,61.389999,45.261257,18829000
2006-02-06,61.700001,62.610001,61.650002,61.970001,45.688869,18758800
2006-02-07,61.59,61.849998,60.400002,60.549999,44.641937,21134000
2006-02-08,60,60.639999,59.68,60.389999,44.760521,21982500
2006-02-09,60.549999,61.389999,59.740002,59.919998,44.412174,22554900
2006-02-10,60.049999,60.490002,58.599998,59.43,44.049,26186400
2006-02-13,59.43,60.349998,59.110001,59.599998,44.174992,16837000
2006-02-14,59.259998,59.900002,58.799999,59.549999,44.137936,21022500
2006-02-15,59.810001,59.950001,59.049999,59.759998,44.293583,21669900
2006-02-16,59.900002,60.25,59.509998,60.25,44.656765,20057500
2006-02-17,60.369999,60.68,60.209999,60.549999,44.87912,19198900
2006-02-21,61,61.299999,60.650002,60.759998,45.034767,17650700
2006-02-22,60.599998,60.740002,59.959999,60.259998,44.664185,15694500
2006-02-23,60.009998,60.540001,59.630001,59.830002,44.345474,17732100
2006-02-24,60.34,60.73,60.18,60.419998,44.782764,13178800
2006-02-27,60.200001,60.52,59.900002,59.919998,44.412174,12549500
2006-02-28,59.52,59.75,59.099998,59.369999,44.004498,19191800
2006-03-01,59.59,60.540001,59.529999,60.34,44.72348,16335400
2006-03-02,60.040001,60.98,59.98,60.849998,45.101475,19730500
2006-03-03,60.830002,61.5,60.810001,60.98,45.197842,18221500
2006-03-06,60.950001,61.09,59.939999,59.98,44.456642,16294000
2006-03-07,59.900002,60.02,59.450001,59.849998,44.360291,18673700
2006-03-08,59.450001,60.41,59.150002,59.709999,44.256516,22159000
2006-03-09,59.939999,60.009998,58.860001,58.919998,43.670982,21827400
2006-03-10,58.919998,59.209999,58.439999,59.18,43.863697,20252800
2006-03-13,59.68,59.959999,59.450001,59.639999,44.204651,16885300
2006-03-14,59.549999,60.869999,59.439999,60.810001,45.071827,18285100
2006-03-15,60.669998,61.200001,60.41,61.02,45.227493,17998000
2006-03-16,60.970001,61.919998,60.849998,61.639999,45.687008,18976400
2006-03-17,61.799999,61.799999,60.990002,61.049999,45.249722,26912700
2006-03-20,60.77,61.349998,60.330002,60.66,44.960659,16775400
2006-03-21,60.66,61.23,60.369999,60.720001,45.005131,20732300
2006-03-22,60.630001,61.490002,60.619999,61.049999,45.249722,16100800
2006-03-23,61.110001,61.349998,60.919998,61.25,45.397961,15432300
2006-03-24,61.150002,61.689999,60.91,61.169998,45.338665,15435600
2006-03-27,61.110001,61.470001,60.93,61.290001,45.427605,11839200
2006-03-28,61.450001,61.889999,60.860001,60.950001,45.175594,20224900
2006-03-29,60.950001,61.5,60.950001,61.279999,45.420177,19115600
2006-03-30,61.25,61.73,61,61.119999,45.301601,15759800
2006-03-31,60.900002,61.18,60.82,60.860001,45.108887,19309600
2006-04-03,61.360001,61.98,60.869999,61.029999,45.234894,16697300
2006-04-04,60.650002,62.009998,60.43,61.75,45.768555,14876800
2006-04-05,61.630001,62.18,61.549999,62.16,46.072437,15788800
2006-04-06,61.599998,62.700001,61.599998,62.09,46.020557,15409100
2006-04-07,61.77,62.59,61.23,61.330002,45.457253,16137600
2006-04-10,61.900002,62.099998,61.5,61.939999,45.909378,12956600
2006-04-11,62.200001,62.73,61.799999,62,45.953861,14726500
2006-04-12,62.049999,62.259998,61.200001,61.459999,45.553616,14117900
2006-04-13,61.290001,61.779999,61,61.560001,45.627724,11561100
2006-04-17,61.939999,62.189999,61.610001,62.049999,45.990913,11568200
2006-04-18,62.490002,63.799999,62.450001,63.540001,47.095284,22318000
2006-04-19,63.099998,64.480003,62.93,64.300003,47.658592,20922200
2006-04-20,64,64.779999,63.330002,63.919998,47.376942,23154900
2006-04-21,64.199997,65,64.099998,65,48.177437,21759600
2006-04-24,64.760002,64.870003,64.239998,64.410004,47.740135,16362500
2006-04-25,64.849998,64.980003,63.130001,63.950001,47.399174,21780700
2006-04-26,63.98,64.800003,63.009998,63.099998,46.769161,23214800
2006-04-27,61.5,63.400002,61,62.419998,46.265152,27314900
2006-04-28,62.57,63.5,62.52,63.080002,46.754333,20652600
2006-05-01,63.400002,64.330002,63.32,63.419998,47.00634,19771500
2006-05-02,63.82,64.769997,63.82,64.669998,47.932827,18963700
2006-05-03,64.599998,64.769997,63.200001,63.77,47.265759,22925000
2006-05-04,63.77,64.410004,62.889999,63.310001,46.924809,23185600
2006-05-05,63.900002,64.050003,63.200001,64,47.436222,14156100
2006-05-08,63.599998,64.089996,63.169998,63.709999,47.221283,16579800
2006-05-09,63.599998,64.169998,63.43,63.939999,47.391754,14028800
2006-05-10,63.5,63.950001,63,63.880001,47.585445,15336100
2006-05-11,64.099998,64.260002,63.25,63.459999,47.272579,18024900
2006-05-12,63.459999,63.5,62.060001,62.240002,46.363777,19198600
2006-05-15,61.509998,62.48,61.349998,62,46.18499,19512200
2006-05-16,62.110001,62.709999,61.540001,61.959999,46.155193,15826300
2006-05-17,61.450001,61.740002,59.939999,60.18,44.829235,26217600
2006-05-18,60.25,61,59.860001,59.889999,44.613213,19108000
2006-05-19,59.900002,61.040001,59.5,60.450001,45.030365,26682500
2006-05-22,59.950001,61.41,59.560001,60.779999,45.276184,22810600
2006-05-23,61.299999,61.720001,60.189999,60.389999,44.985672,19846500
2006-05-24,60,60.900002,59.150002,60.099998,44.76965,24564600
2006-05-25,60.779999,61.93,60.52,61.52,45.827423,19628300
2006-05-26,61.529999,61.709999,60.860001,61.580002,45.872128,13305000
2006-05-30,61.700001,61.799999,60.110001,60.200001,44.844128,17866300
2006-05-31,60.209999,61.060001,59.759998,60.91,45.373035,25875200
2006-06-01,60.400002,61.150002,60.009998,61.110001,45.522018,17877100
2006-06-02,61.5,61.849998,60.509998,61.650002,45.924271,17354500
2006-06-05,62.099998,62.200001,60,60.049999,44.73241,20504100
2006-06-06,60,61.310001,59.900002,60.400002,44.993126,23934600
2006-06-07,60.299999,60.360001,58.799999,58.82,43.816154,28005800
2006-06-08,58.380001,59.700001,57.82,59.57,44.374836,33407200
2006-06-09,59.889999,59.900002,58.5,58.799999,43.80125,21101200
2006-06-12,59.049999,59.349998,58.130001,58.240002,43.384106,18915600
2006-06-13,57.75,58.299999,56.650002,56.650002,42.199688,27511500
2006-06-14,56.650002,57.990002,56.639999,57.799999,43.056324,24867900
2006-06-15,58.48,59.549999,57.959999,59.119999,44.039623,24902100
2006-06-16,58.950001,59.490002,58.169998,58.799999,43.80125,27767200
2006-06-19,58.77,58.810001,57.209999,57.389999,42.750916,20175700
2006-06-20,57.66,58.34,57.259998,57.389999,42.750916,19858000
2006-06-21,57.349998,58.869999,57.25,58.060001,43.250015,22485600
2006-06-22,57.720001,58.259998,57.650002,57.970001,43.182968,16676600
2006-06-23,58.150002,58.849998,58.009998,58.099998,43.279812,15689000
2006-06-26,58.099998,59.02,57.91,58.82,43.816154,14053900
2006-06-27,58.970001,59.91,58.970001,59.650002,44.434433,26964700
2006-06-28,59.799999,61.220001,59.799999,61.119999,45.529461,23103500
2006-06-29,61.220001,62.540001,61.130001,62.369999,46.460613,26314500
2006-06-30,62.650002,62.650002,61.349998,61.349998,45.700787,32336500
2006-07-03,61.799999,62.470001,61.709999,62.150002,46.296734,9459900
2006-07-05,61.900002,62.919998,61.630001,62.549999,46.594707,19744700
2006-07-06,62.75,63.5,62.66,63.470001,47.280022,23679000
2006-07-07,63.700001,63.889999,62.490002,62.84,46.810711,18527100
2006-07-10,63,63.59,62.779999,63.040001,46.959709,13220400
2006-07-11,63.200001,64.269997,63.200001,63.98,47.659939,18133600
2006-07-12,64,64.269997,63.349998,63.970001,47.652496,17614400
2006-07-13,64.150002,64.699997,63.689999,64.07,47.726974,21658200
2006-07-14,64.57,65,63.970001,64.900002,48.345249,21485800
2006-07-17,64.5,64.900002,63.57,64,47.674831,19717700
2006-07-18,64.400002,64.940002,63.950001,64.610001,48.12923,21231000
2006-07-19,64.620003,64.889999,63.650002,64.660004,48.166481,24997700
2006-07-20,64.449997,64.860001,64.120003,64.25,47.861053,20779600
2006-07-21,64.57,64.779999,63.91,63.93,47.622681,27556600
2006-07-24,64.349998,65.529999,64.199997,65.360001,48.68792,22417700
2006-07-25,65.360001,66,64.919998,65.739998,48.970997,18624500
2006-07-26,65.510002,67.18,65.470001,66.599998,49.611614,31014100
2006-07-27,67.400002,67.650002,66.449997,66.470001,49.514786,29426300
2006-07-28,66.25,67.300003,66.239998,67,49.909595,20512500
2006-07-31,67.43,67.940002,66.760002,67.739998,50.460827,20170900
2006-08-01,67.239998,68.25,67.209999,68.18,50.788601,16186600
2006-08-02,68.370003,69.230003,68.120003,68.480003,51.01207,25421100
2006-08-03,68.07,69.279999,68.040001,68.370003,50.930138,21876600
2006-08-04,68.599998,68.82,67.940002,68.690002,51.16851,21470400
2006-08-07,69,69.620003,68.480003,69.230003,51.570766,21017300
2006-08-08,69.239998,69.830002,69.010002,69.269997,51.600571,23925100
2006-08-09,69.690002,70.419998,69.18,69.290001,51.615459,27660900
2006-08-10,68.870003,69.470001,68.389999,69.339996,51.892353,21961000
2006-08-11,69.349998,69.959999,68.849998,69.730003,52.184223,18040400
2006-08-14,69.540001,69.650002,68.790001,69.25,51.824982,20026100
2006-08-15,69.900002,69.919998,68.169998,68.690002,51.405914,27260300
2006-08-16,68.300003,68.940002,67.309998,67.57,50.567749,26536800
2006-08-17,67.18,68.160004,67.010002,68.080002,50.949402,28583200
2006-08-18,68.400002,69.099998,67.720001,69.099998,51.712757,19556800
2006-08-21,69.300003,70.029999,69.300003,69.830002,52.25906,22482400
2006-08-22,69.709999,70.25,69.360001,70.209999,52.543449,22964300
2006-08-23,70.080002,70.230003,69.040001,69.629997,52.109383,17693100
2006-08-24,69.790001,70.830002,69.610001,70.720001,52.925114,20503600
2006-08-25,70.720001,71.220001,70.339996,70.43,52.708076,18905200
2006-08-28,70.050003,70.199997,69.75,70.099998,52.461105,18132300
2006-08-29,69.720001,69.849998,68.839996,69.410004,51.944744,21559900
2006-08-30,69.43,69.5,67.75,68.300003,51.114037,26310600
2006-08-31,68.050003,68.260002,67.599998,67.669998,50.642563,19244400
2006-09-01,67.849998,68.440002,67.370003,68.099998,50.964378,17579700
2006-09-05,67.68,68.650002,67.5,68.480003,51.248772,17742600
2006-09-06,68.489998,68.489998,67.080002,67.18,50.275856,26709100
2006-09-07,67,68.040001,66.849998,67.690002,50.657558,24449300
2006-09-08,67.690002,67.940002,66.779999,66.809998,49.998947,19664700
2006-09-11,66.360001,66.400002,64.620003,64.940002,48.599503,35989100
2006-09-12,65.25,65.449997,64.110001,64.699997,48.419891,24824500
2006-09-13,64.82,65.75,64.699997,65.360001,48.913818,21771300
2006-09-14,65.209999,65.529999,64.43,64.709999,48.42738,21166800
2006-09-15,64.900002,65.269997,64.419998,64.650002,48.382481,33472700
2006-09-18,64.900002,66.5,64.900002,66.300003,49.617298,21236400
2006-09-19,66.489998,66.580002,65.129997,65.5,49.018593,19852800
2006-09-20,65.510002,66.07,63.93,64.110001,47.978355,30411100
2006-09-21,64.300003,65.349998,64.290001,64.779999,48.479763,22551700
2006-09-22,65.279999,65.339996,64.300003,64.910004,48.577053,18240200
2006-09-25,64.599998,65.449997,63.869999,65.059998,48.689312,29213400
2006-09-26,65.059998,66.620003,64.5,66.43,49.714588,22353500
2006-09-27,66.68,67.43,66.139999,67.129997,50.238434,23424800
2006-09-28,67.129997,67.809998,66.919998,67.459999,50.485401,23398400
2006-09-29,67.18,67.669998,66.790001,67.099998,50.215992,20239000
2006-10-02,67.290001,67.760002,66.900002,67,50.141148,19082600
2006-10-03,66.400002,66.5,65.25,65.410004,48.951241,22989700
2006-10-04,65.489998,66.760002,64.839996,66.610001,49.849297,25624300
2006-10-05,67.260002,67.720001,66.940002,67.32,50.380642,22066100
2006-10-06,67,67.620003,66.5,67.519997,50.530315,19439400
2006-10-09,67.760002,67.889999,66.5,66.550003,49.804382,19268100
2006-10-10,66.209999,67.470001,65.959999,67.199997,50.290829,23040800
2006-10-11,66.849998,67.050003,66.25,66.529999,49.789425,20472800
2006-10-12,66.879997,67.75,66.860001,67.650002,50.627617,18542000
2006-10-13,68.080002,68.730003,67.870003,68.400002,51.188889,20499900
2006-10-16,68.449997,69.879997,68.419998,69.830002,52.25906,19607700
2006-10-17,69.830002,69.839996,68.970001,69.410004,51.944744,17190600
2006-10-18,69.5,69.989998,68.769997,69.169998,51.765118,19395100
2006-10-19,69.839996,70.07,69.07,69.730003,52.184223,23391500
2006-10-20,70.010002,70.019997,69.330002,69.550003,52.049503,21210800
2006-10-23,68.849998,69.919998,68.720001,69.919998,52.326408,17139900
2006-10-24,69.669998,70.230003,69.580002,69.889999,52.30397,19775700
2006-10-25,69.720001,71.400002,69.360001,71.010002,53.142151,25839200
2006-10-26,72,72.330002,70.660004,71.620003,53.598644,26369700
2006-10-27,71.459999,72.129997,71.279999,71.459999,53.478912,19418100
2006-10-30,71.150002,71.580002,70.510002,70.839996,53.014912,17618700
2006-10-31,70.690002,71.480003,70.010002,71.419998,53.448978,20317900
2006-11-01,71.580002,71.75,70.269997,71.059998,53.179562,18329900
2006-11-02,70.709999,71.360001,70.43,71.190002,53.276848,20154500
2006-11-03,71.440002,72.389999,71.330002,72.150002,53.995285,25491100
2006-11-06,72.160004,73.050003,71.900002,72.910004,54.56406,17201800
2006-11-07,72.910004,73.190002,72.18,72.529999,54.279671,20127000
2006-11-08,72.529999,74.199997,72.230003,74.129997,55.477058,22355800
2006-11-09,74.199997,74.800003,73.650002,74.610001,56.078377,21475900
2006-11-10,74.550003,74.800003,74.050003,74.419998,55.935555,18387400
2006-11-13,74.099998,74.849998,73.870003,74.43,55.943081,17385000
2006-11-14,74.43,74.660004,73.75,74.449997,55.958118,17748400
2006-11-15,74,74.93,74,74.800003,56.221191,20348900
2006-11-16,74.949997,74.970001,72.610001,72.669998,54.620239,22294100
2006-11-17,71.949997,73.18,71.760002,73.080002,54.928394,25813500
2006-11-20,72.550003,73.260002,72.300003,72.43,54.439835,19025000
2006-11-21,72.769997,73.529999,72.489998,73.389999,55.161388,13301100
2006-11-22,73.019997,73.529999,72.120003,72.910004,54.800617,11902600
2006-11-24,71.900002,72.82,71.849998,72.379997,54.402248,5568500
2006-11-27,72.290001,73.18,72.139999,72.470001,54.469898,18962300
2006-11-28,72.650002,74.25,72.650002,74.160004,55.740139,19350600
2006-11-29,74.300003,76.440002,74.169998,76.029999,57.145668,24851700
2006-11-30,76.419998,77.370003,76.050003,76.809998,57.731937,27330900
2006-12-01,76.779999,77.5,75.809998,77.199997,58.025059,21308400
2006-12-04,77.199997,77.800003,76.510002,77.769997,58.453484,19348600
2006-12-05,78.110001,78.519997,77.470001,78.059998,58.671448,20111200
2006-12-06,77.82,78.199997,76.25,76.309998,57.356117,30695700
2006-12-07,76.300003,76.699997,75.279999,75.709999,56.905151,27762300
2006-12-08,76.199997,76.419998,75.440002,75.5,56.747311,16429900
2006-12-11,75.25,75.839996,74.82,75.360001,56.642082,18641100
2006-12-12,75.309998,76.400002,75.309998,76.25,57.311016,18619000
2006-12-13,76.449997,77.410004,75.940002,77.360001,58.145329,20578400
2006-12-14,77.510002,79,77.25,78.730003,59.175049,18691200
2006-12-15,78.949997,79,77.129997,77.300003,58.100204,37021400
2006-12-18,77.260002,77.260002,75.360001,75.510002,56.754814,22530600
2006-12-19,75.300003,77.309998,74.900002,76.989998,57.867229,22294200
2006-12-20,76.849998,76.989998,75.739998,76.080002,57.183254,17603700
2006-12-21,76.089996,76.550003,75.160004,75.870003,57.025414,17154000
2006-12-22,76,76.239998,75.290001,75.410004,56.679649,12005100
2006-12-26,75.510002,76.25,75.400002,76.050003,57.16069,11285700
2006-12-27,76.300003,77,76.010002,76.959999,57.844688,10944100
2006-12-28,76.769997,77.440002,76.650002,77.330002,58.122746,10798100
2006-12-29,77.010002,77.239998,76.199997,76.629997,57.596657,12633200
2007-01-03,76.260002,76.269997,73.510002,74.110001,55.702538,30510700
2007-01-04,73.849998,73.900002,72.209999,72.720001,54.657818,31046600
2007-01-05,72.449997,73.379997,72.220001,73.239998,55.048649,24671500
2007-01-08,73.879997,74.25,71.849998,72.650002,54.605186,25981900
2007-01-09,71.849998,72.839996,71.440002,72.089996,54.184292,27039900
2007-01-10,71.809998,73.110001,70.639999,70.989998,53.35751,30572000
2007-01-11,70.989998,72.849998,70.769997,70.980003,53.349979,29161700
2007-01-12,71.209999,72.709999,71.199997,72.660004,54.61272,24438700
2007-01-16,72.5,72.650002,71.25,71.629997,53.838543,25444400
2007-01-17,71.489998,72.620003,71.410004,72.459999,54.462379,31292200
2007-01-18,72.669998,73.129997,71.190002,71.959999,54.086582,23581900
2007-01-19,72.5,73.629997,72.199997,73.529999,55.266609,23912600
2007-01-22,73.650002,73.75,72.5,72.900002,54.793106,21929300
2007-01-23,73.550003,74.910004,73.470001,74.489998,55.988171,29016600
2007-01-24,74.5,74.989998,73.75,74.900002,56.296345,19785400
2007-01-25,74.620003,74.940002,73.360001,73.519997,55.259109,22630100
2007-01-26,73.889999,74.489998,73.449997,73.610001,55.326752,20506200
2007-01-29,73.650002,74.089996,72.800003,73.199997,55.018578,17370600
2007-01-30,73.449997,74.589996,73.330002,74.389999,55.913013,21590500
2007-01-31,74.389999,74.720001,73.480003,74.099998,55.695042,24249200
2007-02-01,74.580002,75.279999,73.809998,75.080002,56.431644,25168000
2007-02-02,75,75.790001,74.449997,75.540001,56.777386,24299300
2007-02-05,75.650002,75.879997,75.059998,75.669998,56.875065,18168800
2007-02-06,75.860001,75.970001,75.040001,75.459999,56.717243,16222300
